key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw,latitude,longitude,location,latitude_stadium,longitude_stadium
542,WC-1998,1998 FIFA World Cup,M-1998-26,Belgium v Mexico,group stage,Group E,1,0,0,0,6/20/1998,17:30,S-037,Stade du Parc Lescure,Bordeaux,France,T-06,Belgium,BEL,T-44,Mexico,MEX,4,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,46.603354,1.8883335,"46.603354,1.8883335",44.8405,-0.5805
543,WC-1998,1998 FIFA World Cup,M-1998-27,Netherlands v South Korea,group stage,Group E,1,0,0,0,6/20/1998,21:00,S-042,Stade VÃ©lodrome,Marseille,France,T-46,Netherlands,NLD,T-69,South Korea,KOR,5,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",43.26983495,5.395911664099216
544,WC-1998,1998 FIFA World Cup,M-1998-28,Germany v Yugoslavia,group stage,Group F,1,0,0,0,6/21/1998,14:30,S-039,Stade FÃ©lix-Bollaert,Lens,France,T-29,Germany,DEU,T-84,Yugoslavia,YUG,4,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,46.603354,1.8883335,"46.603354,1.8883335",50.43281,2.814987838461538
545,WC-1998,1998 FIFA World Cup,M-1998-29,Argentina v Jamaica,group stage,Group H,1,0,0,0,6/21/1998,17:30,S-045,Parc des Princes,Paris,France,T-03,Argentina,ARG,T-41,Jamaica,JAM,5,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",48.841363400000006,2.2530693162378235
546,WC-1998,1998 FIFA World Cup,M-1998-30,United States v Iran,group stage,Group F,1,0,0,0,6/21/1998,21:00,S-041,Gerland Stadium,Lyon,France,T-80,United States,USA,T-36,Iran,IRN,3,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,46.603354,1.8883335,"46.603354,1.8883335",45.723776150000006,4.832254170853934
547,WC-1998,1998 FIFA World Cup,M-1998-31,Colombia v Tunisia,group stage,Group G,1,0,0,0,6/22/1998,17:30,S-043,Stade de la Mosson,Montpellier,France,T-15,Colombia,COL,T-76,Tunisia,TUN,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",43.62202195,3.81208976421892
548,WC-1998,1998 FIFA World Cup,M-1998-32,Romania v England,group stage,Group G,1,0,0,0,6/22/1998,21:00,S-051,toulouse stadium,Toulouse,France,T-59,Romania,ROU,T-27,England,ENG,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",43.5388097,1.3456493
549,WC-1998,1998 FIFA World Cup,M-1998-33,Chile v Cameroon,group stage,Group B,1,0,0,0,6/23/1998,16:00,S-044,Stade de la Beaujoire,Nantes,France,T-13,Chile,CHL,T-11,Cameroon,CMR,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,46.603354,1.8883335,"46.603354,1.8883335",47.256004950000005,-1.524755249963072
550,WC-1998,1998 FIFA World Cup,M-1998-34,Italy v Austria,group stage,Group B,1,0,0,0,6/23/1998,16:00,S-048,stade de france,Saint-Denis,France,T-39,Italy,ITA,T-05,Austria,AUT,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",48.92447255,2.3601325226927248
551,WC-1998,1998 FIFA World Cup,M-1998-35,Brazil v Norway,group stage,Group A,1,0,0,0,6/23/1998,21:00,S-042,Stade VÃ©lodrome,Marseille,France,T-09,Brazil,BRA,T-51,Norway,NOR,3,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,46.603354,1.8883335,"46.603354,1.8883335",43.26983495,5.395911664099216
552,WC-1998,1998 FIFA World Cup,M-1998-36,Scotland v Morocco,group stage,Group A,1,0,0,0,6/23/1998,21:00,S-049,Stade Geoffroy-Guichard,Saint-ÃÂÃÂtienne,France,T-62,Scotland,SCO,T-45,Morocco,MAR,3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,46.603354,1.8883335,"46.603354,1.8883335",45.46075665,4.390093207379497
553,WC-1998,1998 FIFA World Cup,M-1998-37,France v Denmark,group stage,Group C,1,0,0,0,6/24/1998,16:00,S-041,Gerland Stadium,Lyon,France,T-28,France,FRA,T-21,Denmark,DNK,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",45.723776150000006,4.832254170853934
554,WC-1998,1998 FIFA World Cup,M-1998-38,South Africa v Saudi Arabia,group stage,Group C,1,0,0,0,6/24/1998,16:00,S-037,Stade du Parc Lescure,Bordeaux,France,T-68,South Africa,ZAF,T-61,Saudi Arabia,SAU,4,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,46.603354,1.8883335,"46.603354,1.8883335",44.8405,-0.5805
555,WC-1998,1998 FIFA World Cup,M-1998-39,Nigeria v Paraguay,group stage,Group D,1,0,0,0,6/24/1998,21:00,S-051,toulouse stadium,Toulouse,France,T-48,Nigeria,NGA,T-53,Paraguay,PRY,4,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,46.603354,1.8883335,"46.603354,1.8883335",43.5388097,1.3456493
556,WC-1998,1998 FIFA World Cup,M-1998-40,Spain v Bulgaria,group stage,Group D,1,0,0,0,6/24/1998,21:00,S-039,Stade FÃ©lix-Bollaert,Lens,France,T-71,Spain,ESP,T-10,Bulgaria,BGR,7,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",50.43281,2.814987838461538
557,WC-1998,1998 FIFA World Cup,M-1998-41,Belgium v South Korea,group stage,Group E,1,0,0,0,6/25/1998,16:00,S-045,Parc des Princes,Paris,France,T-06,Belgium,BEL,T-69,South Korea,KOR,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,46.603354,1.8883335,"46.603354,1.8883335",48.841363400000006,2.2530693162378235
558,WC-1998,1998 FIFA World Cup,M-1998-42,Netherlands v Mexico,group stage,Group E,1,0,0,0,6/25/1998,16:00,S-049,Stade Geoffroy-Guichard,Saint-ÃÂÃÂtienne,France,T-46,Netherlands,NLD,T-44,Mexico,MEX,4,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,46.603354,1.8883335,"46.603354,1.8883335",45.46075665,4.390093207379497
559,WC-1998,1998 FIFA World Cup,M-1998-43,Germany v Iran,group stage,Group F,1,0,0,0,6/25/1998,21:00,S-043,Stade de la Mosson,Montpellier,France,T-29,Germany,DEU,T-36,Iran,IRN,2,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",43.62202195,3.81208976421892
560,WC-1998,1998 FIFA World Cup,M-1998-44,United States v Yugoslavia,group stage,Group F,1,0,0,0,6/25/1998,21:00,S-044,Stade de la Beaujoire,Nantes,France,T-80,United States,USA,T-84,Yugoslavia,YUG,1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,46.603354,1.8883335,"46.603354,1.8883335",47.256004950000005,-1.524755249963072
561,WC-1998,1998 FIFA World Cup,M-1998-45,Argentina v Croatia,group stage,Group H,1,0,0,0,6/26/1998,16:00,S-037,Stade du Parc Lescure,Bordeaux,France,T-03,Argentina,ARG,T-17,Croatia,HRV,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",44.8405,-0.5805
562,WC-1998,1998 FIFA World Cup,M-1998-46,Japan v Jamaica,group stage,Group H,1,0,0,0,6/26/1998,16:00,S-041,Gerland Stadium,Lyon,France,T-42,Japan,JPN,T-41,Jamaica,JAM,3,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,46.603354,1.8883335,"46.603354,1.8883335",45.723776150000006,4.832254170853934
563,WC-1998,1998 FIFA World Cup,M-1998-47,Colombia v England,group stage,Group G,1,0,0,0,6/26/1998,21:00,S-039,Stade FÃ©lix-Bollaert,Lens,France,T-15,Colombia,COL,T-27,England,ENG,2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,46.603354,1.8883335,"46.603354,1.8883335",50.43281,2.814987838461538
564,WC-1998,1998 FIFA World Cup,M-1998-48,Romania v Tunisia,group stage,Group G,1,0,0,0,6/26/1998,21:00,S-048,stade de france,Saint-Denis,France,T-59,Romania,ROU,T-76,Tunisia,TUN,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,46.603354,1.8883335,"46.603354,1.8883335",48.92447255,2.3601325226927248
565,WC-1998,1998 FIFA World Cup,M-1998-49,Italy v Norway,round of 16,not applicable,0,1,0,0,6/27/1998,16:30,S-042,Stade VÃ©lodrome,Marseille,France,T-39,Italy,ITA,T-51,Norway,NOR,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",43.26983495,5.395911664099216
566,WC-1998,1998 FIFA World Cup,M-1998-50,Brazil v Chile,round of 16,not applicable,0,1,0,0,6/27/1998,21:00,S-045,Parc des Princes,Paris,France,T-09,Brazil,BRA,T-13,Chile,CHL,5,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",48.841363400000006,2.2530693162378235
567,WC-1998,1998 FIFA World Cup,M-1998-51,France v Paraguay,round of 16,not applicable,0,1,0,0,6/28/1998,16:30,S-039,Stade FÃ©lix-Bollaert,Lens,France,T-28,France,FRA,T-53,Paraguay,PRY,1,1,0,1,-1,1,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",50.43281,2.814987838461538
568,WC-1998,1998 FIFA World Cup,M-1998-52,Nigeria v Denmark,round of 16,not applicable,0,1,0,0,6/28/1998,21:00,S-048,stade de france,Saint-Denis,France,T-48,Nigeria,NGA,T-21,Denmark,DNK,5,1,4,-3,3,0,0,0-0,0,0,away team win,0,1,0,46.603354,1.8883335,"46.603354,1.8883335",48.92447255,2.3601325226927248
569,WC-1998,1998 FIFA World Cup,M-1998-53,Germany v Mexico,round of 16,not applicable,0,1,0,0,6/29/1998,16:30,S-043,Stade de la Mosson,Montpellier,France,T-29,Germany,DEU,T-44,Mexico,MEX,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",43.62202195,3.81208976421892
570,WC-1998,1998 FIFA World Cup,M-1998-54,Netherlands v Yugoslavia,round of 16,not applicable,0,1,0,0,6/29/1998,21:00,S-051,toulouse stadium,Toulouse,France,T-46,Netherlands,NLD,T-84,Yugoslavia,YUG,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",43.5388097,1.3456493
571,WC-1998,1998 FIFA World Cup,M-1998-55,Romania v Croatia,round of 16,not applicable,0,1,0,0,6/30/1998,16:30,S-037,Stade du Parc Lescure,Bordeaux,France,T-59,Romania,ROU,T-17,Croatia,HRV,1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,46.603354,1.8883335,"46.603354,1.8883335",44.8405,-0.5805
572,WC-1998,1998 FIFA World Cup,M-1998-56,Argentina v England,round of 16,not applicable,0,1,0,0,6/30/1998,21:00,S-049,Stade Geoffroy-Guichard,Saint-ÃÂÃÂtienne,France,T-03,Argentina,ARG,T-27,England,ENG,4,2,2,0,0,1,1,4ÃÂÃÂ3,4,3,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",45.46075665,4.390093207379497
573,WC-1998,1998 FIFA World Cup,M-1998-57,Italy v France,quarter-finals,not applicable,0,1,0,0,7/3/1998,16:30,S-048,stade de france,Saint-Denis,France,T-39,Italy,ITA,T-28,France,FRA,0,0,0,0,0,1,1,3ÃÂÃÂ4,3,4,away team win,0,1,0,46.603354,1.8883335,"46.603354,1.8883335",48.92447255,2.3601325226927248
574,WC-1998,1998 FIFA World Cup,M-1998-58,Brazil v Denmark,quarter-finals,not applicable,0,1,0,0,7/3/1998,21:00,S-044,Stade de la Beaujoire,Nantes,France,T-09,Brazil,BRA,T-21,Denmark,DNK,5,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",47.256004950000005,-1.524755249963072
575,WC-1998,1998 FIFA World Cup,M-1998-59,Netherlands v Argentina,quarter-finals,not applicable,0,1,0,0,7/4/1998,16:30,S-042,Stade VÃ©lodrome,Marseille,France,T-46,Netherlands,NLD,T-03,Argentina,ARG,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",43.26983495,5.395911664099216
576,WC-1998,1998 FIFA World Cup,M-1998-60,Germany v Croatia,quarter-finals,not applicable,0,1,0,0,7/4/1998,21:00,S-041,Gerland Stadium,Lyon,France,T-29,Germany,DEU,T-17,Croatia,HRV,3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,46.603354,1.8883335,"46.603354,1.8883335",45.723776150000006,4.832254170853934
577,WC-1998,1998 FIFA World Cup,M-1998-61,Brazil v Netherlands,semi-finals,not applicable,0,1,0,0,7/7/1998,21:00,S-042,Stade VÃ©lodrome,Marseille,France,T-09,Brazil,BRA,T-46,Netherlands,NLD,2,1,1,0,0,1,1,4ÃÂÃÂ2,4,2,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",43.26983495,5.395911664099216
578,WC-1998,1998 FIFA World Cup,M-1998-62,France v Croatia,semi-finals,not applicable,0,1,0,0,7/8/1998,21:00,S-048,stade de france,Saint-Denis,France,T-28,France,FRA,T-17,Croatia,HRV,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,46.603354,1.8883335,"46.603354,1.8883335",48.92447255,2.3601325226927248
579,WC-1998,1998 FIFA World Cup,M-1998-63,Netherlands v Croatia,third-place match,not applicable,0,1,0,0,7/11/1998,21:00,S-045,Parc des Princes,Paris,France,T-46,Netherlands,NLD,T-17,Croatia,HRV,3,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,46.603354,1.8883335,"46.603354,1.8883335",48.841363400000006,2.2530693162378235
580,WC-1998,1998 FIFA World Cup,M-1998-64,Brazil v France,final,not applicable,0,1,0,0,7/12/1998,21:00,S-048,stade de france,Saint-Denis,France,T-09,Brazil,BRA,T-28,France,FRA,3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,46.603354,1.8883335,"46.603354,1.8883335",48.92447255,2.3601325226927248
581,WC-2002,2002 FIFA World Cup,M-2002-01,France v Senegal,group stage,Group A,1,0,0,0,5/31/2002,20:30,S-144,Seoul World Cup Stadium,Seoul,South Korea,T-28,France,FRA,T-63,Senegal,SEN,1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,36.638392,127.6961188,"36.638392,127.6961188",37.5683021,126.89724766470336
582,WC-2002,2002 FIFA World Cup,M-2002-02,Republic of Ireland v Cameroon,group stage,Group E,1,0,0,0,6/1/2002,15:30,S-088,Niigata Stadium,Niigata,Japan,T-58,Republic of Ireland,IRL,T-11,Cameroon,CMR,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,36.5748441,139.2394179,"36.5748441,139.2394179",37.88257595,139.05915840743222
583,WC-2002,2002 FIFA World Cup,M-2002-03,Uruguay v Denmark,group stage,Group A,1,0,0,0,6/1/2002,18:00,S-146,Ulsan Munsu Football Stadium,Ulsan,South Korea,T-81,Uruguay,URY,T-21,Denmark,DNK,3,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,36.638392,127.6961188,"36.638392,127.6961188",35.53526295,129.25949485092747
584,WC-2002,2002 FIFA World Cup,M-2002-04,Germany v Saudi Arabia,group stage,Group E,1,0,0,0,6/1/2002,20:30,S-092,Sapporo Dome,Sapporo,Japan,T-29,Germany,DEU,T-61,Saudi Arabia,SAU,8,8,0,8,-8,0,0,0-0,0,0,home team win,1,0,0,36.5748441,139.2394179,"36.5748441,139.2394179",43.01516255,141.4096924939122
585,WC-2002,2002 FIFA World Cup,M-2002-05,Argentina v Nigeria,group stage,Group F,1,0,0,0,6/2/2002,14:30,S-085,Kashima Stadium,Ibaraki,Japan,T-03,Argentina,ARG,T-48,Nigeria,NGA,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,36.5748441,139.2394179,"36.5748441,139.2394179",35.9906649,140.6415829
586,WC-2002,2002 FIFA World Cup,M-2002-06,Paraguay v South Africa,group stage,Group B,1,0,0,0,6/2/2002,16:30,S-137,Busan Asiad Stadium,Busan,South Korea,T-53,Paraguay,PRY,T-68,South Africa,ZAF,4,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,36.638392,127.6961188,"36.638392,127.6961188",35.1900787,129.0595094878159
587,WC-2002,2002 FIFA World Cup,M-2002-07,England v Sweden,group stage,Group F,1,0,0,0,6/2/2002,18:30,S-091,Saitama Stadium,Saitama,Japan,T-27,England,ENG,T-72,Sweden,SWE,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,36.5748441,139.2394179,"36.5748441,139.2394179",35.9030742,139.7176057093192
588,WC-2002,2002 FIFA World Cup,M-2002-08,Spain v Slovenia,group stage,Group B,1,0,0,0,6/2/2002,20:30,S-140,Gwangju World Cup Stadium,Gwangju,South Korea,T-71,Spain,ESP,T-67,Slovenia,SVN,4,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,36.638392,127.6961188,"36.638392,127.6961188",35.133695,126.87498720743578
589,WC-2002,2002 FIFA World Cup,M-2002-09,Croatia v Mexico,group stage,Group G,1,0,0,0,6/3/2002,15:30,S-088,Niigata Stadium,Niigata,Japan,T-17,Croatia,HRV,T-44,Mexico,MEX,1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,36.5748441,139.2394179,"36.5748441,139.2394179",37.88257595,139.05915840743222
590,WC-2002,2002 FIFA World Cup,M-2002-10,Brazil v Turkey,group stage,Group C,1,0,0,0,6/3/2002,18:00,S-146,Ulsan Munsu Football Stadium,Ulsan,South Korea,T-09,Brazil,BRA,T-77,Turkey,TUR,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,36.638392,127.6961188,"36.638392,127.6961188",35.53526295,129.25949485092747
591,WC-2002,2002 FIFA World Cup,M-2002-11,Italy v Ecuador,group stage,Group G,1,0,0,0,6/3/2002,20:30,S-092,Sapporo Dome,Sapporo,Japan,T-39,Italy,ITA,T-24,Ecuador,ECU,2,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,36.5748441,139.2394179,"36.5748441,139.2394179",43.01516255,141.4096924939122
592,WC-2002,2002 FIFA World Cup,M-2002-12,China v Costa Rica,group stage,Group C,1,0,0,0,6/4/2002,15:30,S-140,Gwangju World Cup Stadium,Gwangju,South Korea,T-14,China,CHN,T-16,Costa Rica,CRI,2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,36.638392,127.6961188,"36.638392,127.6961188",35.133695,126.87498720743578
593,WC-2002,2002 FIFA World Cup,M-2002-13,Japan v Belgium,group stage,Group H,1,0,0,0,6/4/2002,18:00,S-091,Saitama Stadium,Saitama,Japan,T-42,Japan,JPN,T-06,Belgium,BEL,4,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,36.5748441,139.2394179,"36.5748441,139.2394179",35.9030742,139.7176057093192
594,WC-2002,2002 FIFA World Cup,M-2002-14,South Korea v Poland,group stage,Group D,1,0,0,0,6/4/2002,20:30,S-137,Busan Asiad Stadium,Busan,South Korea,T-69,South Korea,KOR,T-55,Poland,POL,2,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,36.638392,127.6961188,"36.638392,127.6961188",35.1900787,129.0595094878159
595,WC-2002,2002 FIFA World Cup,M-2002-15,Russia v Tunisia,group stage,Group H,1,0,0,0,6/5/2002,15:30,S-086,Kobe Wing Stadium,Kobe,Japan,T-60,Russia,RUS,T-76,Tunisia,TUN,2,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,36.5748441,139.2394179,"36.5748441,139.2394179",34.656696600000004,135.16976000179085
596,WC-2002,2002 FIFA World Cup,M-2002-16,United States v Portugal,group stage,Group D,1,0,0,0,6/5/2002,18:00,S-145,Suwon World Cup Stadium,Suwon,South Korea,T-80,United States,USA,T-56,Portugal,PRT,5,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,36.638392,127.6961188,"36.638392,127.6961188",37.2864084,127.03680502041216
597,WC-2002,2002 FIFA World Cup,M-2002-17,Germany v Republic of Ireland,group stage,Group E,1,0,0,0,6/5/2002,20:30,S-085,Kashima Stadium,Ibaraki,Japan,T-29,Germany,DEU,T-58,Republic of Ireland,IRL,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,36.5748441,139.2394179,"36.5748441,139.2394179",35.9906649,140.6415829
598,WC-2002,2002 FIFA World Cup,M-2002-18,Denmark v Senegal,group stage,Group A,1,0,0,0,6/6/2002,15:30,S-138,Daegu World Cup Stadium,Daegu,South Korea,T-21,Denmark,DNK,T-63,Senegal,SEN,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,36.638392,127.6961188,"36.638392,127.6961188",35.8775,128.6339
599,WC-2002,2002 FIFA World Cup,M-2002-19,Cameroon v Saudi Arabia,group stage,Group E,1,0,0,0,6/6/2002,18:00,S-091,Saitama Stadium,Saitama,Japan,T-11,Cameroon,CMR,T-61,Saudi Arabia,SAU,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,36.5748441,139.2394179,"36.5748441,139.2394179",35.9030742,139.7176057093192
600,WC-2002,2002 FIFA World Cup,M-2002-20,France v Uruguay,group stage,Group A,1,0,0,0,6/6/2002,20:30,S-137,Busan Asiad Stadium,Busan,South Korea,T-28,France,FRA,T-81,Uruguay,URY,0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,36.638392,127.6961188,"36.638392,127.6961188",35.1900787,129.0595094878159
601,WC-2002,2002 FIFA World Cup,M-2002-21,Sweden v Nigeria,group stage,Group F,1,0,0,0,6/7/2002,15:30,S-086,Kobe Wing Stadium,Kobe,Japan,T-72,Sweden,SWE,T-48,Nigeria,NGA,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,36.5748441,139.2394179,"36.5748441,139.2394179",34.656696600000004,135.16976000179085
602,WC-2002,2002 FIFA World Cup,M-2002-22,Spain v Paraguay,group stage,Group B,1,0,0,0,6/7/2002,18:00,S-142,Jeonju World Cup Stadium,Jeonju,South Korea,T-71,Spain,ESP,T-53,Paraguay,PRY,4,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,36.638392,127.6961188,"36.638392,127.6961188",35.867807400000004,127.06458906981494
603,WC-2002,2002 FIFA World Cup,M-2002-23,Argentina v England,group stage,Group F,1,0,0,0,6/7/2002,20:30,S-092,Sapporo Dome,Sapporo,Japan,T-03,Argentina,ARG,T-27,England,ENG,1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,36.5748441,139.2394179,"36.5748441,139.2394179",43.01516255,141.4096924939122
604,WC-2002,2002 FIFA World Cup,M-2002-24,South Africa v Slovenia,group stage,Group B,1,0,0,0,6/8/2002,15:30,S-138,Daegu World Cup Stadium,Daegu,South Korea,T-68,South Africa,ZAF,T-67,Slovenia,SVN,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,36.638392,127.6961188,"36.638392,127.6961188",35.8775,128.6339
605,WC-2002,2002 FIFA World Cup,M-2002-25,Italy v Croatia,group stage,Group G,1,0,0,0,6/8/2002,18:00,S-085,Kashima Stadium,Ibaraki,Japan,T-39,Italy,ITA,T-17,Croatia,HRV,3,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,36.5748441,139.2394179,"36.5748441,139.2394179",35.9906649,140.6415829
606,WC-2002,2002 FIFA World Cup,M-2002-26,Brazil v China,group stage,Group C,1,0,0,0,6/8/2002,20:30,S-143,Jeju World Cup Stadium,Seogwipo,South Korea,T-09,Brazil,BRA,T-14,China,CHN,4,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,36.638392,127.6961188,"36.638392,127.6961188",33.2462695,126.50910713230073
607,WC-2002,2002 FIFA World Cup,M-2002-27,Mexico v Ecuador,group stage,Group G,1,0,0,0,6/9/2002,15:30,S-087,Miyagi Stadium,Miyagi,Japan,T-44,Mexico,MEX,T-24,Ecuador,ECU,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,36.5748441,139.2394179,"36.5748441,139.2394179",38.3353656,140.95038460836236
608,WC-2002,2002 FIFA World Cup,M-2002-28,Costa Rica v Turkey,group stage,Group C,1,0,0,0,6/9/2002,18:00,S-141,Incheon Munhak Stadium,Incheon,South Korea,T-16,Costa Rica,CRI,T-77,Turkey,TUR,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,36.638392,127.6961188,"36.638392,127.6961188",37.4350773,126.69075155692887
609,WC-2002,2002 FIFA World Cup,M-2002-29,Japan v Russia,group stage,Group H,1,0,0,0,6/9/2002,20:30,S-094,International Stadium Yokohama,Yokohama,Japan,T-42,Japan,JPN,T-60,Russia,RUS,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,36.5748441,139.2394179,"36.5748441,139.2394179",35.5099882,139.60638254387774
610,WC-2002,2002 FIFA World Cup,M-2002-30,South Korea v United States,group stage,Group D,1,0,0,0,6/10/2002,15:30,S-138,Daegu World Cup Stadium,Daegu,South Korea,T-69,South Korea,KOR,T-80,United States,USA,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,36.638392,127.6961188,"36.638392,127.6961188",35.8775,128.6339
611,WC-2002,2002 FIFA World Cup,M-2002-31,Tunisia v Belgium,group stage,Group H,1,0,0,0,6/10/2002,18:00,S-089,Oita Stadium,?ita,Japan,T-76,Tunisia,TUN,T-06,Belgium,BEL,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,36.5748441,139.2394179,"36.5748441,139.2394179",60.2130564,25.0844364
612,WC-2002,2002 FIFA World Cup,M-2002-32,Portugal v Poland,group stage,Group D,1,0,0,0,6/10/2002,20:30,S-142,Jeonju World Cup Stadium,Jeonju,South Korea,T-56,Portugal,PRT,T-55,Poland,POL,4,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,36.638392,127.6961188,"36.638392,127.6961188",35.867807400000004,127.06458906981494
613,WC-2002,2002 FIFA World Cup,M-2002-33,Denmark v France,group stage,Group A,1,0,0,0,6/11/2002,15:30,S-141,Incheon Munhak Stadium,Incheon,South Korea,T-21,Denmark,DNK,T-28,France,FRA,2,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,36.638392,127.6961188,"36.638392,127.6961188",37.4350773,126.69075155692887
614,WC-2002,2002 FIFA World Cup,M-2002-34,Senegal v Uruguay,group stage,Group A,1,0,0,0,6/11/2002,15:30,S-145,Suwon World Cup Stadium,Suwon,South Korea,T-63,Senegal,SEN,T-81,Uruguay,URY,6,3,3,0,0,0,0,0-0,0,0,draw,0,0,1,36.638392,127.6961188,"36.638392,127.6961188",37.2864084,127.03680502041216
615,WC-2002,2002 FIFA World Cup,M-2002-35,Cameroon v Germany,group stage,Group E,1,0,0,0,6/11/2002,20:30,S-093,Shizuoka Stadium ECOPA,Shizuoka,Japan,T-11,Cameroon,CMR,T-29,Germany,DEU,2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,36.5748441,139.2394179,"36.5748441,139.2394179",34.74343045,137.97072889535485
